Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Region value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000008,Croydon,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,58.23233,53.26371,63.18538,50.65248,65.79634,,383,,,Similar,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000009,Ealing,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,60.6368,55.72139,65.42289,53.48259,67.91045,,402,,,Similar,Worse,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000010,Enfield,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,57.57891,52.57732,62.37113,49.48454,64.94871,,388,,,Better,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000011,Greenwich,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,55.12666,50.2451,60.04902,47.30368,62.7451,,408,,,Better,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000012,Hackney,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,52.13665,47.54098,56.90867,44.96464,59.7192,,427,,,Better,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000013,Hammersmith and Fulham,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,41.74564,36.98297,46.47202,34.30657,49.39173,,411,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000014,Haringey,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,50.42787,45.54707,55.21628,42.74784,58.52417,,393,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000015,Harrow,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,58.11503,53.16456,63.03797,50.63291,65.31671,,395,,,Similar,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000016,Havering,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,67.13044,62.34097,71.75573,59.79618,74.0458,,393,,,Similar,Worse,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000017,Hillingdon,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,65.26453,60.5598,69.97455,58.01501,72.51908,,393,,,Similar,Worse,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000018,Hounslow,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,61.28654,56.28272,66.23037,53.66492,68.58639,,382,,,Similar,Worse,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000019,Islington,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,47.60038,42.92453,52.35849,40.33019,55.18868,,424,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000020,Kensington and Chelsea,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,44.96129,40.28436,49.52607,37.44052,52.36967,,422,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000021,Kingston upon Thames,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,49.3379,44.70588,54.11765,41.64706,56.47059,,425,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000022,Lambeth,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,45.62054,40.79602,50.49751,37.8107,53.48259,,402,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000023,Lewisham,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,53.71859,48.99329,58.38926,46.30872,60.85011,,447,,,Better,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000024,Merton,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,52.0715,47.26027,56.62671,44.74886,59.36073,,438,,,Better,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000025,Newham,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,68.12982,63.21839,72.98851,60.63218,75.57471,,348,,,Worse,Worse,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000026,Redbridge,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,60.75357,55.86035,65.58603,53.11696,68.57855,,401,,,Similar,Worse,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000027,Richmond upon Thames,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,52.03876,47.50542,56.61605,44.90239,59.21909,,461,,,Better,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000028,Southwark,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,48.9985,44.41964,53.57143,41.51786,56.02701,,448,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000029,Sutton,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,59.42315,54.72155,63.92252,52.05787,66.82833,,413,,,Similar,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000030,Tower Hamlets,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,51.91764,46.77419,56.98925,44.08602,59.94624,,372,,,Better,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000031,Waltham Forest,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,56.82858,51.87032,61.60224,48.87781,64.58853,,401,,,Better,Similar,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000032,Wandsworth,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,48.12868,43.19809,52.98329,40.81146,55.60859,,419,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,E12000007,London region,E09000033,Westminster,Districts & UAs (2020/21),Persons,18+ yrs,,,2019/20,44.72762,39.89637,49.74093,37.04663,52.59067,,386,,,Better,Better,20190000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Male,18+ yrs,,,2020/21,68.25732,67.90803,68.59724,67.70531,68.79128,,69064,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Female,18+ yrs,,,2020/21,58.27937,57.94176,58.62558,57.75606,58.80124,,79699,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,85+ yrs,,,2020/21,66.02955,64.32612,67.75374,63.4608,68.75208,,3005,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,25-34 yrs,,,2020/21,54.99843,54.27252,55.72968,53.83262,56.13659,,18186,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,35-44 yrs,,,2020/21,63.1283,62.51167,63.75028,62.18871,64.14054,,22287,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,45-54 yrs,,,2020/21,69.20506,68.636,69.78,68.348,70.144,,25000,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,55-64 yrs,,,2020/21,72.0049,71.48382,72.51392,71.21379,72.80395,,29997,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,65-74 yrs,,,2020/21,71.45327,70.9464,71.964,70.6475,72.23271,,29776,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,75-84 yrs,,,2020/21,70.80281,70.0508,71.54489,69.59785,71.92015,,14124,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,,,2020/21,63.31274,63.07213,63.55344,62.92021,63.66301,,148763,,,Not compared,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2020/21,65.87629,65.46998,66.27073,65.22264,66.50489,,52954,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2020/21,64.54847,63.11993,65.93778,62.30836,66.72678,,4436,,,Similar,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Working status,Working,2020/21,64.71893,64.39487,65.04477,64.18109,65.23535,,81859,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2020/21,72.50255,71.95858,73.04003,71.67351,73.37703,,27003,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2020/21,61.1123,60.82155,61.39319,60.66957,61.55208,,115806,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2020/21,64.32586,64.05956,64.59426,63.9239,64.74341,,126053,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2020/21,57.6999,56.66628,58.72814,56.02918,59.36523,,8633,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2020/21,56.9379,55.68595,58.19835,54.94213,58.97529,,6050,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2020/21,71.9085,69.83088,73.92253,68.68522,75.17736,,1833,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2020/21,37.47385,34.46215,40.43825,32.66932,41.93237,,1004,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2020/21,59.36612,57.10441,61.57158,55.81265,62.75571,,1858,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2020/21,65.84383,63.12826,68.6087,61.47817,70.00009,,1150,,,Similar,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2020/21,71.03258,70.19856,71.85908,69.70654,72.31596,,11382,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2020/21,68.0025,66.93148,69.102,66.27888,69.71202,,7049,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2020/21,69.39008,67.73062,71.09786,66.8537,72.0449,,2851,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2020/21,68.24118,67.66484,68.8169,67.35843,69.11922,,24478,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2020/21,67.19337,66.57046,67.81369,66.17972,68.12896,,22522,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2020/21,59.18766,58.84591,59.53363,58.62866,59.70075,,77793,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Most deprived decile,2020/21,71.75269,70.81898,72.66363,70.35225,73.14147,,8999,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Second most deprived decile,2020/21,67.43204,66.50939,68.34759,66.01786,68.83909,,10173,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Third more deprived decile,2020/21,64.69437,63.8194,65.57055,63.25588,66.12573,,11708,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fourth more deprived decile,2020/21,64.59153,63.77746,65.41951,63.29756,65.89192,,13337,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fifth more deprived decile,2020/21,64.50425,63.73282,65.2876,63.27905,65.66796,,14986,,,Worse,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fifth less deprived decile,2020/21,62.77308,62.02486,63.51514,61.58441,63.9918,,16574,,,Similar,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Fourth less deprived decile,2020/21,62.46902,61.74568,63.19199,61.28881,63.61428,,17287,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Third less deprived decile,2020/21,61.45582,60.75591,62.17671,60.33964,62.55967,,18018,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Second least deprived decile,2020/21,60.73976,60.04603,61.44295,59.67673,61.87113,,18684,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles in England (IMD2019),Least deprived decile,2020/21,57.98792,57.28799,58.69348,56.89846,59.09881,,18997,,,Better,Not compared,20200000,,,1y
93088,Percentage of adults (aged 18 plus) classified as overweight or obese,,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2020/21,54.61611,54.2596,54.96821,54.05563,55.16822,,75500,,,Better,Not compared,20200000,,,1y
